patch_index	patch_id	trait_local_index	arcana_trait_axis	locus	allele1_frequency
0	P000	1	1	61	0.84963473491331087
0	P000	1	1	62	0.85442460642359475
0	P000	1	1	63	0.8590871030504561
1	P001	0	0	0	0.11819616377166364
1	P001	0	0	1	0.12404299252548309
1	P001	0	0	2	0.13013660007930597
1	P001	0	0	3	0.13648314710181289
1	P001	0	0	4	0.14308852028952004
1	P001	0	0	5	0.14995828231529876
1	P001	0	0	6	0.15709761925630636
1	P001	0	0	7	0.16451128575293517
1	P001	0	0	8	0.17220354821370171
1	P001	0	0	9	0.18017812644776207
1	P001	0	0	10	0.18843813417598265
1	P001	0	0	11	0.19698601894201928
1	P001	0	0	12	0.2058235020152149
1	P001	0	0	13	0.21495151894563463
1	P001	0	0	14	0.2243701614963112
1	P001	0	0	15	0.23407862173668403
1	P001	0	0	16	0.24407513913202064
1	P001	0	0	17	0.25435695150398074
1	P001	0	0	18	0.26492025076503667
1	P001	0	0	19	0.27576014434189944
1	P001	0	0	20	0.28687062319824791
1	P001	0	0	21	0.29824453734302531
1	P001	0	0	22	0.30987357966581092
1	P001	0	0	23	0.32174827887423135
1	P001	0	0	24	0.33385800221956191
1	P001	0	0	25	0.34619096858576265
1	P001	0	0	26	0.35873427238511041
1	P001	0	0	27	0.3714739185520427
1	P001	0	0	28	0.38439486875830348
1	P001	0	0	29	0.3974810987902811
1	P001	0	0	30	0.4107156668375288
1	P001	0	0	31	0.42408079224449419
1	P001	0	0	32	0.43755794408054738
1	P001	0	0	33	0.45112793869189
1	P001	0	0	34	0.46477104521838619
1	P001	0	0	35	0.47846709789416558
1	P001	0	0	36	0.49219561380812493
1	P001	0	0	37	0.50593591468369759
1	P001	0	0	38	0.51966725115027834
1	P001	0	0	39	0.53336892792433199
1	P001	0	0	40	0.54702042829828879
1	P001	0	0	41	0.56060153635049126
1	P001	0	0	42	0.57409245533922137
1	P001	0	0	43	0.58747392082652516
1	P001	0	0	44	0.60072730719046152
1	P001	0	0	45	0.61383472632384961
1	P001	0	0	46	0.62677911747914083
1	P001	0	0	47	0.63954432739768541
1	P001	0	0	48	0.65211518005199054
1	P001	0	0	49	0.66447753552609334
1	P001	0	0	50	0.6766183377564452
1	P001	0	0	51	0.68852565104856478
1	P001	0	0	52	0.70018868546849822
1	P001	0	0	53	0.71159781137871114
1	P001	0	0	54	0.72274456354206174
1	P001	0	0	55	0.73362163535234781
1	P001	0	0	56	0.74422286386378389
1	P001	0	0	57	0.75454320638360362
1	P001	0	0	58	0.76457870946154272
1	P001	0	0	59	0.77432647115762521
1	P001	0	0	60	0.78378459749645168
1	P001	0	0	61	0.79295215402353314
1	P001	0	0	62	0.80182911336902174
1	P001	0	0	63	0.81041629969854345
1	P001	1	1	0	0.21803158302043546
1	P001	1	1	1	0.22627993149595127
1	P001	1	1	2	0.23474677593665574
1	P001	1	1	3	0.24343087755866197
