GridcellIndex,FunctionalGroupIndex,JuvenileMass,AdultMass,IndividualBodyMass,CohortAbundance,LogOptimalPreyBodySizeRatio,BirthTimeStep,ProportionTimeActive,TrophicIndex,IndividualReproductivePotentialMass,MaturityTimeStep,IsAdult,AgeMonths,TimeStepsJuviline,TimeStepsAdult
0,8,58.7134,3451.18,2125.24,4.10782e+06,-2.34468,22,0.108737,2.07871,0,4294967295,0,13,13,0
0,8,511.577,6937.59,6243.11,1.26244e+06,-2.46243,22,0.108737,2.10844,0,4294967295,0,13,13,0
0,8,55.3167,3297.34,892.362,625847,-2.34468,25,0.108737,2.65684,0,4294967295,0,10,10,0
0,8,34.0687,784.746,332.923,2.37573e+06,-2.35147,28,0.108737,2.02348,0,4294967295,0,7,7,0
0,8,228.871,6851.66,1048.13,2.72178e+06,-2.50065,28,0.108737,2.1865,0,4294967295,0,7,7,0
0,8,56.9919,3645,375.052,428404,-2.34468,29,0.108737,2.6371,0,4294967295,0,6,6,0
0,8,218.151,6736.41,284.179,1.04577e+06,-2.50065,34,0.108737,2.01734,0,4294967295,0,1,1,0
0,8,32.6026,779.15,51.5683,185083,-2.35147,34,0.108737,2.18376,0,4294967295,0,1,1,0
0,8,757.552,33348.8,927.502,2.8948e+06,-2.18799,34,0.108737,2.19986,0,4294967295,0,1,1,0
0,8,56.9919,3645,83.2858,448251,-2.34468,34,0.108737,2.04379,0,4294967295,0,1,1,0
