Rep	Year	RepSeason	x	y	Species	NInd
0	15	0	135	14	0	7
0	15	0	136	14	0	3
0	15	0	137	14	0	11
0	15	0	138	14	0	7
0	15	0	139	14	0	7
0	15	0	140	14	0	12
0	15	0	141	14	0	8
0	15	0	142	14	0	8
0	15	0	143	14	0	2
0	15	0	144	14	0	19
0	15	0	145	14	0	8
0	15	0	146	14	0	5
0	15	0	147	14	0	5
0	15	0	148	14	0	7
0	15	0	149	14	0	7
0	15	0	150	14	0	9
0	15	0	151	14	0	8
0	15	0	152	14	0	2
0	15	0	153	14	0	6
0	15	0	154	14	0	11
0	15	0	155	14	0	10
0	15	0	156	14	0	14
0	15	0	157	14	0	8
0	15	0	158	14	0	15
0	15	0	159	14	0	15
0	15	0	160	14	0	3
0	15	0	161	14	0	10
0	15	0	162	14	0	6
0	15	0	163	14	0	10
0	15	0	164	14	0	9
0	15	0	165	14	0	11
0	15	0	166	14	0	7
0	15	0	167	14	0	9
0	15	0	168	14	0	5
0	15	0	169	14	0	6
0	15	0	170	14	0	12
0	15	0	171	14	0	14
0	15	0	172	14	0	5
0	15	0	173	14	0	13
0	15	0	174	14	0	5
0	15	0	175	14	0	5
0	15	0	176	14	0	9
0	15	0	177	14	0	4
0	15	0	178	14	0	6
0	15	0	179	14	0	8
0	15	0	0	13	0	9
0	15	0	1	13	0	13
0	15	0	2	13	0	11
0	15	0	3	13	0	6
0	15	0	4	13	0	7
0	15	0	5	13	0	7
0	15	0	6	13	0	15
0	15	0	7	13	0	2
0	15	0	8	13	0	12
0	15	0	9	13	0	10
0	15	0	10	13	0	9
0	15	0	11	13	0	7
0	15	0	132	13	0	1
0	15	0	133	13	0	6
0	15	0	134	13	0	11
0	15	0	135	13	0	9
0	15	0	136	13	0	6
0	15	0	137	13	0	11
0	15	0	138	13	0	9
0	15	0	139	13	0	9
0	15	0	140	13	0	16
0	15	0	141	13	0	10
0	15	0	142	13	0	12
0	15	0	143	13	0	12
0	15	0	144	13	0	3
0	15	0	145	13	0	3
0	15	0	146	13	0	8
0	15	0	147	13	0	9
0	15	0	148	13	0	9
0	15	0	149	13	0	7
0	15	0	150	13	0	13
0	15	0	151	13	0	5
0	15	0	152	13	0	11
0	15	0	153	13	0	10
0	15	0	154	13	0	5
0	15	0	155	13	0	11
0	15	0	156	13	0	12
0	15	0	157	13	0	4
0	15	0	158	13	0	11
0	15	0	159	13	0	4
0	15	0	160	13	0	6
0	15	0	161	13	0	15
0	15	0	162	13	0	11
0	15	0	163	13	0	18
0	15	0	164	13	0	11
0	15	0	165	13	0	14
0	15	0	166	13	0	7
0	15	0	167	13	0	10
0	15	0	168	13	0	13
0	15	0	169	13	0	7
0	15	0	170	13	0	13
0	15	0	171	13	0	13
0	15	0	172	13	0	10
0	15	0	173	13	0	4
0	15	0	174	13	0	3
0	15	0	175	13	0	3
0	15	0	176	13	0	10
0	15	0	177	13	0	11
0	15	0	178	13	0	7
0	15	0	179	13	0	8
0	15	0	0	12	0	13
0	15	0	1	12	0	13
0	15	0	2	12	0	10
0	15	0	3	12	0	2
0	15	0	4	12	0	6
0	15	0	5	12	0	11
0	15	0	6	12	0	5
0	15	0	7	12	0	3
0	15	0	8	12	0	3
0	15	0	9	12	0	13
0	15	0	10	12	0	11
0	15	0	11	12	0	0
0	15	0	12	12	0	10
0	15	0	132	12	0	6
0	15	0	133	12	0	16
0	15	0	134	12	0	4
0	15	0	135	12	0	4
0	15	0	136	12	0	9
0	15	0	137	12	0	9
0	15	0	138	12	0	4
0	15	0	139	12	0	14
0	15	0	140	12	0	5
0	15	0	141	12	0	6
0	15	0	142	12	0	10
0	15	0	143	12	0	8
0	15	0	144	12	0	0
0	15	0	145	12	0	9
0	15	0	146	12	0	10
0	15	0	147	12	0	11
0	15	0	148	12	0	9
0	15	0	149	12	0	7
0	15	0	150	12	0	11
0	15	0	151	12	0	10
0	15	0	152	12	0	11
0	15	0	153	12	0	5
0	15	0	154	12	0	3
0	15	0	155	12	0	7
0	15	0	156	12	0	2
0	15	0	157	12	0	4
0	15	0	158	12	0	10
0	15	0	159	12	0	7
0	15	0	160	12	0	14
0	15	0	161	12	0	7
0	15	0	162	12	0	6
0	15	0	163	12	0	4
0	15	0	164	12	0	16
0	15	0	165	12	0	9
0	15	0	166	12	0	8
0	15	0	167	12	0	8
0	15	0	168	12	0	12
0	15	0	169	12	0	14
0	15	0	170	12	0	3
0	15	0	171	12	0	3
0	15	0	172	12	0	7
0	15	0	173	12	0	10
0	15	0	174	12	0	4
0	15	0	175	12	0	8
0	15	0	176	12	0	14
0	15	0	177	12	0	11
0	15	0	178	12	0	10
0	15	0	179	12	0	5
0	15	0	0	11	0	8
0	15	0	1	11	0	6
0	15	0	2	11	0	2
0	15	0	3	11	0	8
0	15	0	4	11	0	5
0	15	0	5	11	0	6
0	15	0	6	11	0	7
0	15	0	7	11	0	12
0	15	0	8	11	0	5
0	15	0	9	11	0	10
0	15	0	10	11	0	11
0	15	0	11	11	0	8
0	15	0	12	11	0	6
0	15	0	13	11	0	5
0	15	0	127	11	0	8
0	15	0	128	11	0	0
0	15	0	129	11	0	7
0	15	0	130	11	0	3
0	15	0	131	11	0	11
0	15	0	132	11	0	6
0	15	0	133	11	0	8
0	15	0	134	11	0	6
0	15	0	135	11	0	9
0	15	0	136	11	0	3
0	15	0	137	11	0	3
0	15	0	138	11	0	9
0	15	0	139	11	0	7
0	15	0	140	11	0	4
0	15	0	141	11	0	5
0	15	0	142	11	0	6
0	15	0	143	11	0	8
0	15	0	144	11	0	16
0	15	0	145	11	0	12
0	15	0	146	11	0	19
0	15	0	147	11	0	6
0	15	0	148	11	0	4
0	15	0	149	11	0	15
0	15	0	150	11	0	4
0	15	0	151	11	0	9
0	15	0	152	11	0	6
0	15	0	153	11	0	6
0	15	0	154	11	0	5
0	15	0	155	11	0	5
0	15	0	156	11	0	5
0	15	0	157	11	0	13
0	15	0	158	11	0	9
0	15	0	159	11	0	9
0	15	0	160	11	0	10
0	15	0	161	11	0	8
0	15	0	162	11	0	1
0	15	0	163	11	0	4
0	15	0	164	11	0	5
0	15	0	165	11	0	12
0	15	0	166	11	0	6
0	15	0	167	11	0	15
0	15	0	168	11	0	9
0	15	0	169	11	0	6
0	15	0	170	11	0	2
0	15	0	171	11	0	6
0	15	0	172	11	0	7
0	15	0	173	11	0	7
0	15	0	174	11	0	2
0	15	0	175	11	0	8
0	15	0	176	11	0	12
0	15	0	177	11	0	9
0	15	0	178	11	0	3
0	15	0	179	11	0	8
0	15	0	0	10	0	1
0	15	0	1	10	0	10
0	15	0	2	10	0	3
0	15	0	3	10	0	9
0	15	0	4	10	0	7
0	15	0	5	10	0	0
0	15	0	6	10	0	4
0	15	0	7	10	0	14
0	15	0	8	10	0	12
0	15	0	9	10	0	11
0	15	0	10	10	0	6
0	15	0	11	10	0	11
0	15	0	12	10	0	7
0	15	0	13	10	0	9
0	15	0	14	10	0	5
0	15	0	120	10	0	9
0	15	0	121	10	0	9
0	15	0	122	10	0	12
0	15	0	124	10	0	5
0	15	0	125	10	0	1
0	15	0	126	10	0	7
0	15	0	127	10	0	8
0	15	0	128	10	0	8
0	15	0	129	10	0	15
0	15	0	130	10	0	1
0	15	0	131	10	0	10
0	15	0	132	10	0	2
0	15	0	133	10	0	4
0	15	0	134	10	0	6
0	15	0	135	10	0	7
0	15	0	136	10	0	12
0	15	0	137	10	0	15
0	15	0	138	10	0	15
0	15	0	139	10	0	9
0	15	0	140	10	0	11
0	15	0	141	10	0	7
0	15	0	142	10	0	1
0	15	0	143	10	0	10
0	15	0	144	10	0	11
0	15	0	145	10	0	11
0	15	0	146	10	0	8
0	15	0	147	10	0	9
0	15	0	148	10	0	11
0	15	0	149	10	0	6
0	15	0	150	10	0	12
0	15	0	151	10	0	6
0	15	0	152	10	0	11
0	15	0	153	10	0	10
0	15	0	154	10	0	3
0	15	0	155	10	0	3
0	15	0	156	10	0	14
0	15	0	157	10	0	14
0	15	0	158	10	0	14
0	15	0	159	10	0	10
0	15	0	160	10	0	10
0	15	0	161	10	0	15
0	15	0	162	10	0	15
0	15	0	163	10	0	8
0	15	0	164	10	0	8
0	15	0	165	10	0	8
0	15	0	166	10	0	6
0	15	0	167	10	0	13
0	15	0	168	10	0	2
0	15	0	169	10	0	11
0	15	0	170	10	0	9
0	15	0	171	10	0	11
0	15	0	172	10	0	7
0	15	0	173	10	0	2
0	15	0	174	10	0	6
0	15	0	175	10	0	7
0	15	0	176	10	0	5
0	15	0	177	10	0	9
0	15	0	178	10	0	4
0	15	0	179	10	0	8
0	15	0	0	9	0	4
0	15	0	1	9	0	7
0	15	0	2	9	0	9
0	15	0	3	9	0	1
0	15	0	4	9	0	9
0	15	0	5	9	0	8
0	15	0	6	9	0	17
0	15	0	7	9	0	5
0	15	0	8	9	0	5
0	15	0	9	9	0	5
0	15	0	10	9	0	12
0	15	0	11	9	0	19
0	15	0	12	9	0	11
0	15	0	13	9	0	17
0	15	0	14	9	0	10
0	15	0	119	9	0	0
0	15	0	120	9	0	8
0	15	0	123	9	0	7
0	15	0	124	9	0	17
0	15	0	125	9	0	6
0	15	0	126	9	0	4
0	15	0	127	9	0	10
0	15	0	128	9	0	14
0	15	0	129	9	0	9
0	15	0	130	9	0	11
0	15	0	131	9	0	5
0	15	0	132	9	0	5
0	15	0	133	9	0	5
0	15	0	134	9	0	15
0	15	0	135	9	0	5
0	15	0	136	9	0	0
0	15	0	137	9	0	3
0	15	0	138	9	0	11
0	15	0	139	9	0	19
0	15	0	140	9	0	10
0	15	0	141	9	0	8
0	15	0	142	9	0	16
0	15	0	143	9	0	12
0	15	0	144	9	0	4
0	15	0	145	9	0	8
0	15	0	146	9	0	11
0	15	0	147	9	0	8
0	15	0	148	9	0	6
0	15	0	149	9	0	8
0	15	0	150	9	0	10
0	15	0	151	9	0	14
0	15	0	152	9	0	10
0	15	0	153	9	0	5
0	15	0	154	9	0	2
0	15	0	155	9	0	11
0	15	0	156	9	0	3
0	15	0	157	9	0	8
0	15	0	158	9	0	15
0	15	0	159	9	0	4
0	15	0	160	9	0	10
0	15	0	161	9	0	4
0	15	0	162	9	0	7
0	15	0	163	9	0	12
0	15	0	164	9	0	2
0	15	0	165	9	0	6
0	15	0	166	9	0	6
0	15	0	167	9	0	9
0	15	0	168	9	0	7
0	15	0	169	9	0	7
0	15	0	170	9	0	9
0	15	0	171	9	0	10
0	15	0	172	9	0	5
0	15	0	173	9	0	8
0	15	0	174	9	0	4
0	15	0	175	9	0	8
0	15	0	176	9	0	7
0	15	0	177	9	0	8
0	15	0	178	9	0	7
0	15	0	179	9	0	7
0	15	0	0	8	0	6
0	15	0	1	8	0	4
0	15	0	2	8	0	8
0	15	0	3	8	0	8
0	15	0	4	8	0	13
0	15	0	5	8	0	7
0	15	0	6	8	0	7
0	15	0	7	8	0	13
0	15	0	8	8	0	8
0	15	0	9	8	0	13
0	15	0	10	8	0	11
0	15	0	11	8	0	20
0	15	0	12	8	0	9
0	15	0	13	8	0	3
0	15	0	14	8	0	6
0	15	0	118	8	0	6
0	15	0	122	8	0	7
0	15	0	123	8	0	8
0	15	0	124	8	0	13
0	15	0	125	8	0	10
0	15	0	126	8	0	9
0	15	0	127	8	0	5
0	15	0	128	8	0	6
0	15	0	129	8	0	8
0	15	0	130	8	0	3
0	15	0	131	8	0	4
0	15	0	132	8	0	2
0	15	0	133	8	0	6
0	15	0	134	8	0	5
0	15	0	135	8	0	12
0	15	0	136	8	0	6
0	15	0	137	8	0	4
0	15	0	138	8	0	10
0	15	0	139	8	0	5
0	15	0	140	8	0	3
0	15	0	141	8	0	10
0	15	0	142	8	0	7
0	15	0	143	8	0	10
0	15	0	144	8	0	6
0	15	0	145	8	0	4
0	15	0	146	8	0	8
0	15	0	147	8	0	3
0	15	0	148	8	0	12
0	15	0	149	8	0	7
0	15	0	150	8	0	11
0	15	0	151	8	0	9
0	15	0	152	8	0	14
0	15	0	153	8	0	9
0	15	0	154	8	0	8
0	15	0	155	8	0	9
0	15	0	156	8	0	6
0	15	0	157	8	0	3
0	15	0	158	8	0	21
0	15	0	159	8	0	9
0	15	0	160	8	0	7
0	15	0	161	8	0	11
0	15	0	162	8	0	6
0	15	0	163	8	0	4
0	15	0	164	8	0	16
0	15	0	165	8	0	13
0	15	0	166	8	0	12
0	15	0	167	8	0	3
0	15	0	168	8	0	11
0	15	0	169	8	0	11
0	15	0	170	8	0	5
0	15	0	171	8	0	12
0	15	0	172	8	0	9
0	15	0	173	8	0	11
0	15	0	174	8	0	6
0	15	0	175	8	0	3
0	15	0	176	8	0	6
0	15	0	177	8	0	9
0	15	0	178	8	0	5
0	15	0	179	8	0	12
0	15	0	0	7	0	2
0	15	0	1	7	0	4
0	15	0	2	7	0	9
0	15	0	3	7	0	6
0	15	0	4	7	0	8
0	15	0	5	7	0	10
0	15	0	6	7	0	10
0	15	0	7	7	0	9
0	15	0	8	7	0	11
0	15	0	9	7	0	10
0	15	0	10	7	0	12
0	15	0	11	7	0	7
0	15	0	12	7	0	8
0	15	0	13	7	0	13
0	15	0	14	7	0	0
0	15	0	121	7	0	6
0	15	0	122	7	0	6
0	15	0	123	7	0	4
0	15	0	124	7	0	6
0	15	0	125	7	0	2
0	15	0	126	7	0	5
0	15	0	127	7	0	7
0	15	0	128	7	0	4
0	15	0	129	7	0	8
0	15	0	130	7	0	7
0	15	0	131	7	0	8
0	15	0	132	7	0	12
0	15	0	133	7	0	11
0	15	0	134	7	0	12
0	15	0	135	7	0	7
0	15	0	136	7	0	10
0	15	0	137	7	0	11
0	15	0	138	7	0	5
0	15	0	139	7	0	6
0	15	0	140	7	0	11
0	15	0	141	7	0	8
0	15	0	142	7	0	3
0	15	0	143	7	0	10
0	15	0	144	7	0	21
0	15	0	145	7	0	12
0	15	0	146	7	0	2
0	15	0	147	7	0	3
0	15	0	148	7	0	8
0	15	0	149	7	0	12
0	15	0	150	7	0	13
0	15	0	151	7	0	5
0	15	0	152	7	0	5
0	15	0	153	7	0	8
0	15	0	154	7	0	14
0	15	0	155	7	0	7
0	15	0	156	7	0	5
0	15	0	157	7	0	4
0	15	0	158	7	0	5
0	15	0	159	7	0	8
0	15	0	160	7	0	10
0	15	0	161	7	0	8
0	15	0	162	7	0	10
0	15	0	163	7	0	10
0	15	0	164	7	0	6
0	15	0	165	7	0	10
0	15	0	166	7	0	9
0	15	0	167	7	0	4
0	15	0	168	7	0	10
0	15	0	169	7	0	8
0	15	0	170	7	0	3
0	15	0	171	7	0	8
0	15	0	172	7	0	10
0	15	0	173	7	0	6
0	15	0	174	7	0	4
0	15	0	175	7	0	6
0	15	0	176	7	0	14
0	15	0	177	7	0	7
0	15	0	178	7	0	9
0	15	0	179	7	0	6
0	15	0	0	6	0	4
0	15	0	1	6	0	6
0	15	0	2	6	0	13
0	15	0	3	6	0	15
0	15	0	4	6	0	11
0	15	0	5	6	0	11
0	15	0	6	6	0	8
0	15	0	7	6	0	8
0	15	0	8	6	0	3
0	15	0	9	6	0	0
0	15	0	10	6	0	9
0	15	0	11	6	0	1
0	15	0	12	6	0	3
0	15	0	13	6	0	5
0	15	0	118	6	0	1
0	15	0	119	6	0	0
0	15	0	120	6	0	3
0	15	0	121	6	0	8
0	15	0	122	6	0	2
0	15	0	123	6	0	5
0	15	0	124	6	0	5
0	15	0	125	6	0	7
0	15	0	126	6	0	13
0	15	0	127	6	0	7
0	15	0	128	6	0	12
0	15	0	129	6	0	8
0	15	0	130	6	0	10
0	15	0	131	6	0	8
0	15	0	132	6	0	4
0	15	0	133	6	0	5
0	15	0	134	6	0	6
0	15	0	135	6	0	10
0	15	0	136	6	0	11
0	15	0	137	6	0	18
0	15	0	138	6	0	2
0	15	0	139	6	0	10
0	15	0	140	6	0	12
0	15	0	141	6	0	9
0	15	0	142	6	0	4
0	15	0	143	6	0	6
0	15	0	144	6	0	6
0	15	0	145	6	0	12
0	15	0	146	6	0	12
0	15	0	147	6	0	7
0	15	0	148	6	0	7
0	15	0	149	6	0	8
0	15	0	150	6	0	2
0	15	0	151	6	0	9
0	15	0	152	6	0	9
0	15	0	153	6	0	9
0	15	0	154	6	0	7
0	15	0	155	6	0	8
0	15	0	156	6	0	1
0	15	0	157	6	0	9
0	15	0	158	6	0	7
0	15	0	159	6	0	7
0	15	0	160	6	0	6
0	15	0	161	6	0	8
0	15	0	162	6	0	13
0	15	0	163	6	0	6
0	15	0	164	6	0	12
0	15	0	165	6	0	3
0	15	0	166	6	0	7
0	15	0	167	6	0	3
0	15	0	168	6	0	6
0	15	0	169	6	0	11
0	15	0	170	6	0	7
0	15	0	171	6	0	11
0	15	0	172	6	0	15
0	15	0	173	6	0	8
0	15	0	174	6	0	1
0	15	0	175	6	0	5
0	15	0	176	6	0	11
0	15	0	177	6	0	2
0	15	0	178	6	0	12
0	15	0	179	6	0	9
0	15	0	1	5	0	1
0	15	0	2	5	0	5
0	15	0	3	5	0	5
0	15	0	4	5	0	10
0	15	0	5	5	0	0
0	15	0	6	5	0	10
0	15	0	7	5	0	3
0	15	0	8	5	0	10
0	15	0	9	5	0	9
0	15	0	10	5	0	0
0	15	0	11	5	0	3
0	15	0	12	5	0	13
0	15	0	13	5	0	4
0	15	0	118	5	0	8
0	15	0	119	5	0	15
0	15	0	120	5	0	6
0	15	0	121	5	0	12
0	15	0	122	5	0	5
0	15	0	123	5	0	5
0	15	0	124	5	0	14
0	15	0	125	5	0	10
0	15	0	126	5	0	6
0	15	0	127	5	0	6
0	15	0	128	5	0	4
0	15	0	129	5	0	11
0	15	0	130	5	0	0
0	15	0	131	5	0	9
0	15	0	132	5	0	5
0	15	0	136	5	0	2
0	15	0	137	5	0	3
0	15	0	138	5	0	5
0	15	0	139	5	0	7
0	15	0	140	5	0	9
0	15	0	141	5	0	5
0	15	0	142	5	0	10
0	15	0	143	5	0	4
0	15	0	144	5	0	9
0	15	0	145	5	0	13
0	15	0	146	5	0	5
0	15	0	147	5	0	8
0	15	0	148	5	0	6
0	15	0	149	5	0	6
0	15	0	150	5	0	10
0	15	0	151	5	0	12
0	15	0	152	5	0	10
0	15	0	153	5	0	13
0	15	0	154	5	0	8
0	15	0	155	5	0	6
0	15	0	156	5	0	16
0	15	0	157	5	0	7
0	15	0	158	5	0	14
0	15	0	159	5	0	11
0	15	0	160	5	0	9
0	15	0	161	5	0	15
0	15	0	162	5	0	11
0	15	0	163	5	0	7
0	15	0	164	5	0	8
0	15	0	165	5	0	10
0	15	0	166	5	0	5
0	15	0	167	5	0	5
0	15	0	168	5	0	8
0	15	0	169	5	0	4
0	15	0	170	5	0	7
0	15	0	171	5	0	6
0	15	0	172	5	0	2
0	15	0	173	5	0	8
0	15	0	174	5	0	4
0	15	0	175	5	0	8
0	15	0	176	5	0	0
0	15	0	177	5	0	17
0	15	0	3	4	0	11
0	15	0	4	4	0	13
0	15	0	5	4	0	9
0	15	0	6	4	0	4
0	15	0	7	4	0	3
0	15	0	8	4	0	9
0	15	0	9	4	0	7
0	15	0	10	4	0	4
0	15	0	11	4	0	5
0	15	0	126	4	0	6
0	15	0	127	4	0	7
0	15	0	128	4	0	2
0	15	0	137	4	0	0
0	15	0	138	4	0	8
0	15	0	139	4	0	12
0	15	0	140	4	0	6
0	15	0	141	4	0	12
0	15	0	142	4	0	6
0	15	0	147	4	0	1
0	15	0	148	4	0	8
0	15	0	149	4	0	4
0	15	0	150	4	0	12
0	15	0	151	4	0	10
0	15	0	162	4	0	1
0	15	0	163	4	0	7
0	15	0	164	4	0	4
0	15	0	165	4	0	12
0	15	0	166	4	0	6
0	15	0	169	4	0	5
0	15	0	23	3	0	12
0	15	0	24	3	0	2
0	15	0	138	3	0	12
0	15	0	139	3	0	7
0	15	0	146	3	0	3
0	15	0	147	3	0	11
0	15	0	156	3	0	5
0	16	0	7	82	0	4
0	16	0	8	82	0	2
0	16	0	5	81	0	5
0	16	0	6	81	0	5
0	16	0	7	81	0	8
0	16	0	5	80	0	4
0	16	0	6	80	0	7
0	16	0	7	80	0	7
0	16	0	6	79	0	13
0	16	0	7	79	0	4
0	16	0	8	79	0	5
0	16	0	1	78	0	8
0	16	0	6	78	0	6
0	16	0	7	78	0	21
0	16	0	8	78	0	14
0	16	0	9	78	0	21
0	16	0	0	77	0	3
0	16	0	1	77	0	6
0	16	0	2	77	0	2
0	16	0	3	77	0	15
0	16	0	4	77	0	2
0	16	0	5	77	0	20
0	16	0	6	77	0	13
0	16	0	7	77	0	10
0	16	0	8	77	0	8
0	16	0	9	77	0	8
0	16	0	10	77	0	7
0	16	0	11	77	0	14
0	16	0	12	77	0	9
0	16	0	13	77	0	9
0	16	0	0	76	0	4
0	16	0	1	76	0	17
0	16	0	2	76	0	5
0	16	0	3	76	0	3
0	16	0	4	76	0	1
0	16	0	5	76	0	5
0	16	0	6	76	0	10
0	16	0	7	76	0	8
0	16	0	8	76	0	10
0	16	0	9	76	0	10
0	16	0	10	76	0	10
0	16	0	11	76	0	2
0	16	0	12	76	0	9
0	16	0	13	76	0	10
0	16	0	14	76	0	3
0	16	0	15	76	0	15
0	16	0	179	76	0	3
0	16	0	0	75	0	13
0	16	0	1	75	0	4
0	16	0	2	75	0	12
0	16	0	3	75	0	8
0	16	0	4	75	0	8
0	16	0	5	75	0	8
0	16	0	6	75	0	8
0	16	0	7	75	0	20
0	16	0	8	75	0	7
0	16	0	9	75	0	3
0	16	0	10	75	0	3
0	16	0	11	75	0	4
0	16	0	12	75	0	1
0	16	0	13	75	0	8
0	16	0	14	75	0	4
0	16	0	15	75	0	4
0	16	0	16	75	0	2
0	16	0	17	75	0	5
0	16	0	18	75	0	5
0	16	0	172	75	0	8
0	16	0	173	75	0	12
0	16	0	174	75	0	7
0	16	0	177	75	0	6
0	16	0	178	75	0	8
0	16	0	179	75	0	4
0	16	0	0	74	0	5
0	16	0	1	74	0	14
0	16	0	2	74	0	7
0	16	0	3	74	0	3
0	16	0	4	74	0	6
0	16	0	5	74	0	13
0	16	0	6	74	0	4
0	16	0	7	74	0	4
0	16	0	8	74	0	6
0	16	0	9	74	0	5
0	16	0	10	74	0	6
0	16	0	11	74	0	9
0	16	0	12	74	0	10
0	16	0	13	74	0	15
0	16	0	14	74	0	5
0	16	0	15	74	0	9
0	16	0	16	74	0	13
0	16	0	17	74	0	2
0	16	0	18	74	0	9
0	16	0	19	74	0	13
0	16	0	172	74	0	12
0	16	0	173	74	0	4
0	16	0	174	74	0	8
0	16	0	175	74	0	12
0	16	0	176	74	0	2
0	16	0	177	74	0	3
0	16	0	178	74	0	5
0	16	0	179	74	0	9
0	16	0	0	73	0	10
0	16	0	1	73	0	7
0	16	0	2	73	0	5
0	16	0	3	73	0	3
0	16	0	4	73	0	10
0	16	0	5	73	0	6
0	16	0	6	73	0	7
0	16	0	7	73	0	4
0	16	0	8	73	0	15
0	16	0	9	73	0	12
0	16	0	10	73	0	10
0	16	0	11	73	0	5
0	16	0	12	73	0	9
0	16	0	13	73	0	14
0	16	0	14	73	0	12
0	16	0	15	73	0	5
0	16	0	16	73	0	4
0	16	0	17	73	0	12
0	16	0	18	73	0	8
0	16	0	19	73	0	13
0	16	0	45	73	0	3
0	16	0	171	73	0	7
0	16	0	172	73	0	14
0	16	0	173	73	0	12
0	16	0	174	73	0	3
0	16	0	175	73	0	13
0	16	0	176	73	0	9
0	16	0	177	73	0	11
0	16	0	178	73	0	17
0	16	0	179	73	0	9
0	16	0	0	72	0	0
0	16	0	1	72	0	7
0	16	0	2	72	0	8
0	16	0	3	72	0	7
0	16	0	4	72	0	6
0	16	0	5	72	0	6
0	16	0	6	72	0	18
0	16	0	7	72	0	14
0	16	0	8	72	0	10
0	16	0	9	72	0	15
0	16	0	10	72	0	10
0	16	0	11	72	0	6
0	16	0	12	72	0	1
0	16	0	13	72	0	3
0	16	0	14	72	0	6
0	16	0	15	72	0	9
0	16	0	16	72	0	12
0	16	0	17	72	0	11
0	16	0	18	72	0	3
0	16	0	19	72	0	7
0	16	0	20	72	0	8
0	16	0	23	72	0	9
0	16	0	45	72	0	6
0	16	0	46	72	0	7
0	16	0	47	72	0	9
0	16	0	48	72	0	7
0	16	0	49	72	0	17
0	16	0	170	72	0	0
0	16	0	171	72	0	6
0	16	0	172	72	0	11
0	16	0	173	72	0	18
0	16	0	174	72	0	13
0	16	0	175	72	0	10
0	16	0	176	72	0	12
0	16	0	177	72	0	9
0	16	0	178	72	0	3
0	16	0	179	72	0	10
0	16	0	0	71	0	5
0	16	0	1	71	0	3
0	16	0	2	71	0	6
0	16	0	3	71	0	5
0	16	0	4	71	0	8
0	16	0	5	71	0	16
0	16	0	6	71	0	6
0	16	0	7	71	0	8
0	16	0	8	71	0	4
0	16	0	9	71	0	8
0	16	0	10	71	0	5
0	16	0	11	71	0	11
0	16	0	12	71	0	12
0	16	0	13	71	0	10
0	16	0	14	71	0	11
0	16	0	15	71	0	6
0	16	0	16	71	0	11
0	16	0	17	71	0	15
0	16	0	18	71	0	8
0	16	0	19	71	0	3
0	16	0	20	71	0	6
0	16	0	21	71	0	12
0	16	0	22	71	0	5
0	16	0	23	71	0	6
0	16	0	40	71	0	11
0	16	0	41	71	0	5
0	16	0	42	71	0	14
0	16	0	43	71	0	1
0	16	0	46	71	0	6
0	16	0	47	71	0	8
0	16	0	48	71	0	7
0	16	0	49	71	0	2
0	16	0	50	71	0	8
0	16	0	51	71	0	6
0	16	0	83	71	0	1
0	16	0	84	71	0	2
0	16	0	90	71	0	9
0	16	0	168	71	0	2
0	16	0	169	71	0	7
0	16	0	170	71	0	8
0	16	0	171	71	0	9
0	16	0	172	71	0	14
0	16	0	173	71	0	12
0	16	0	174	71	0	5
0	16	0	175	71	0	2
0	16	0	176	71	0	4
0	16	0	177	71	0	5
0	16	0	178	71	0	2
0	16	0	179	71	0	5
0	16	0	0	70	0	8
0	16	0	1	70	0	4
0	16	0	2	70	0	8
0	16	0	3	70	0	12
0	16	0	4	70	0	5
0	16	0	5	70	0	6
0	16	0	6	70	0	9
0	16	0	7	70	0	6
0	16	0	8	70	0	17
0	16	0	9	70	0	8
0	16	0	10	70	0	13
0	16	0	11	70	0	3
0	16	0	12	70	0	11
0	16	0	13	70	0	6
0	16	0	14	70	0	6
0	16	0	15	70	0	6
0	16	0	16	70	0	6
0	16	0	17	70	0	6
0	16	0	18	70	0	5
0	16	0	19	70	0	7
0	16	0	20	70	0	6
0	16	0	21	70	0	4
0	16	0	22	70	0	8
0	16	0	23	70	0	5
0	16	0	39	70	0	6
0	16	0	40	70	0	0
0	16	0	41	70	0	3
0	16	0	45	70	0	14
0	16	0	46	70	0	0
0	16	0	47	70	0	4
0	16	0	48	70	0	6
0	16	0	49	70	0	7
0	16	0	50	70	0	1
0	16	0	84	70	0	10
0	16	0	85	70	0	2
0	16	0	87	70	0	10
0	16	0	88	70	0	9
0	16	0	89	70	0	7
0	16	0	90	70	0	9
0	16	0	91	70	0	9
0	16	0	169	70	0	7
0	16	0	170	70	0	11
0	16	0	171	70	0	7
0	16	0	172	70	0	10
0	16	0	173	70	0	0
0	16	0	174	70	0	7
0	16	0	175	70	0	4
0	16	0	176	70	0	9
0	16	0	177	70	0	10
0	16	0	178	70	0	6
0	16	0	179	70	0	9
0	16	0	0	69	0	8
0	16	0	1	69	0	9
0	16	0	2	69	0	9
0	16	0	3	69	0	6
0	16	0	4	69	0	6
0	16	0	5	69	0	4
0	16	0	6	69	0	16
0	16	0	7	69	0	3
0	16	0	8	69	0	10
0	16	0	9	69	0	10
0	16	0	10	69	0	12
0	16	0	11	69	0	10
0	16	0	12	69	0	5
0	16	0	13	69	0	10
0	16	0	14	69	0	8
0	16	0	15	69	0	6
0	16	0	16	69	0	13
0	16	0	17	69	0	7
0	16	0	18	69	0	13
0	16	0	19	69	0	13
