GridcellIndex,FunctionalGroupIndex,JuvenileMass,AdultMass,IndividualBodyMass,CohortAbundance,LogOptimalPreyBodySizeRatio,BirthTimeStep,ProportionTimeActive,TrophicIndex,IndividualReproductivePotentialMass,MaturityTimeStep,IsAdult,AgeMonths,TimeStepsJuviline,TimeStepsAdult
0,7,690.587,20280.1,20280.1,2.03393e+06,-2.43753,0,0.0947426,3.28459,306.833,8,1,9,9,0
0,7,14.7241,367.877,367.877,1287.67,-2.56049,0,0.0947426,3.54302,121.654,8,1,9,9,0
0,7,257.069,6150.46,2945.34,4.12621e+07,-2.48758,0,0.0947426,3.19931,0,4294967295,0,9,9,0
0,8,624.953,8640.56,3421.73,2.79845e+07,-2.46243,0,0.0947426,2.00082,0,4294967295,0,9,9,0
0,8,19.3796,1058.25,537.599,16367,-2.34468,0,0.0947426,2.00131,0,4294967295,0,9,9,0
0,8,101.244,1314.1,1002.39,4.77929e+06,-2.20265,0,0.0947426,2.00048,0,4294967295,0,9,9,0
0,8,8.55469,344.299,344.299,69314.5,-2.24328,0,0.0947426,2.00244,51.8629,8,1,9,9,0
0,8,23.3374,208.158,208.158,218266,-2.30151,0,0.0947426,2.01559,278.703,4,1,9,5,4
0,8,198.066,9726.63,1568.71,1.29762e+07,-1.956,0,0.0947426,2.00012,0,4294967295,0,9,9,0
0,8,464.819,32357.4,2764,6.02295e+06,-2.42434,0,0.0947426,2.00019,0,4294967295,0,9,9,0
0,8,9.45839,93.177,93.177,46669.5,-2.40027,0,0.0947426,2.52931,175.02,4,1,9,5,4
0,8,248.372,4452.14,1827.17,2.72497e+07,-2.07592,0,0.0947426,2.00018,0,4294967295,0,9,9,0
0,8,2.8369,75.559,75.559,186354,-2.74227,0,0.0947426,2.88503,176.722,5,1,9,6,3
