patch_index	patch_id	trait_local_index	arcana_trait_axis	locus	allele1_frequency
2	P002	0	0	32	0.55037527191502567
2	P002	0	0	33	0.56143134546573703
2	P002	0	0	34	0.5724267350836133
2	P002	0	0	35	0.5833510067844575
2	P002	0	0	36	0.5941940027237379
2	P002	0	0	37	0.60494587731467953
2	P002	0	0	38	0.61559713083962375
2	P002	0	0	39	0.62613864033132705
2	P002	0	0	40	0.63656168753696907
2	P002	0	0	41	0.64685798381525961
2	P002	0	0	42	0.65701969185540532
2	P002	0	0	43	0.66703944414516758
2	P002	0	0	44	0.67691035815310474
2	P002	0	0	45	0.68662604822674289
2	P002	0	0	46	0.69618063424328569
2	P002	0	0	47	0.70556874708207085
2	P002	0	0	48	0.7147855310178719
2	P002	0	0	49	0.72382664316102219
2	P002	0	0	50	0.73268825009392435
2	P002	0	0	51	0.74136702187365899
2	P002	0	0	52	0.74986012358702858
2	P002	0	0	53	0.75816520465744464
2	P002	0	0	54	0.76628038611268112
2	P002	0	0	55	0.7742042460287597
2	P002	0	0	56	0.78193580336831514
2	P002	0	0	57	0.78947450043190404
2	P002	0	0	58	0.79682018413814526
2	P002	0	0	59	0.80397308634358633
2	P002	0	0	60	0.81093380340607013
2	P002	0	0	61	0.81770327518645347
2	P002	0	0	62	0.82428276367308739
2	P002	0	0	63	0.83067383140183504
2	P002	1	1	0	0.21658613211782515
2	P002	1	1	1	0.22262815016887674
2	P002	1	1	2	0.22878956621528684
2	P002	1	1	3	0.23507000892311666
2	P002	1	1	4	0.24146894159744187
2	P002	1	1	5	0.24798565697522582
2	P002	1	1	6	0.25461927235736026
2	P002	1	1	7	0.26136872512093073
2	P002	1	1	8	0.26823276865276735
2	P002	1	1	9	0.27520996874500947
2	P002	1	1	10	0.28229870049271549
2	P002	1	1	11	0.28949714573247498
2	P002	1	1	12	0.29680329105950953
2	P002	1	1	13	0.30421492645887543
2	P002	1	1	14	0.31172964458409197
2	P002	1	1	15	0.31934484071382174
2	P002	1	1	16	0.32705771341411888
2	P002	1	1	17	0.33486526593025168
2	P002	1	1	18	0.34276430832821414
2	P002	1	1	19	0.35075146040178401
2	P002	1	1	20	0.35882315535639564
2	P002	1	1	21	0.36697564427620138
2	P002	1	1	22	0.37520500137554558
2	P002	1	1	23	0.38350713003070214
2	P002	1	1	24	0.39187776958219372
2	P002	1	1	25	0.40031250289236198
2	P002	1	1	26	0.40880676463716403
2	P002	1	1	27	0.41735585030547656
2	P002	1	1	28	0.42595492587358208
2	P002	1	1	29	0.43459903811703149
2	P002	1	1	30	0.44328312551681648
2	P002	1	1	31	0.45200202971178072
2	P002	1	1	32	0.46075050744454132
2	P002	1	1	33	0.46952324294392034
2	P002	1	1	34	0.47831486068306339
2	P002	1	1	35	0.48711993844910678
2	P002	1	1	36	0.49593302065747485
2	P002	1	1	37	0.50474863184169816
2	P002	1	1	38	0.51356129024805974
2	P002	1	1	39	0.52236552146343307
2	P002	1	1	40	0.53115587200436964
2	P002	1	1	41	0.53992692279585019
2	P002	1	1	42	0.54867330246910684
2	P002	1	1	43	0.55738970040955238
2	P002	1	1	44	0.56607087948809942
2	P002	1	1	45	0.57471168841195974
2	P002	1	1	46	0.58330707363438572
2	P002	1	1	47	0.59185209076666623
2	P002	1	1	48	0.6003419154399946
2	P002	1	1	49	0.60877185356951646
2	P002	1	1	50	0.61713735097788358
2	P002	1	1	51	0.62543400234093238
2	P002	1	1	52	0.63365755942358304
2	P002	1	1	53	0.64180393857968721
2	P002	1	1	54	0.64986922749523302
2	P002	1	1	55	0.65784969116002112
2	P002	1	1	56	0.66574177705855975
2	P002	1	1	57	0.6735421195764536
2	P002	1	1	58	0.68124754362391582
2	P002	1	1	59	0.68885506748316516
2	P002	1	1	60	0.69636190489134431
2	P002	1	1	61	0.7037654663751568
2	P002	1	1	62	0.71106335985765101
2	P002	1	1	63	0.71825339056144544
3	P003	0	0	0	0.34332886724691836
3	P003	0	0	1	0.35176697807956486
3	P003	0	0	2	0.3602987291745689
3	P003	0	0	3	0.368919681797515
3	P003	0	0	4	0.37762517912800087
3	P003	0	0	5	0.38641035436771698
3	P003	0	0	6	0.39527013990855175
3	P003	0	0	7	0.40419927753617541
3	P003	0	0	8	0.41319232963578678
3	P003	0	0	9	0.422243691357989
3	P003	0	0	10	0.43134760369419867
3	P003	0	0	11	0.44049816740270997
3	P003	0	0	12	0.44968935771863555
3	P003	0	0	13	0.45891503977353876
3	P003	0	0	14	0.46816898464377094
3	P003	0	0	15	0.477444885940421
3	P003	0	0	16	0.48673637684846566
3	P003	0	0	17	0.49603704751826244
3	P003	0	0	18	0.50534046270901256
3	P003	0	0	19	0.5146401795812906
3	P003	0	0	20	0.52392976553424531
3	P003	0	0	21	0.53320281598261632
3	P003	0	0	22	0.54245297196932818
3	P003	0	0	23	0.55167393751106675
3	P003	0	0	24	0.56085949657692846
3	P003	0	0	25	0.57000352960387957
3	P003	0	0	26	0.57910002945735395
3	P003	0	0	27	0.58814311675075059
3	P003	0	0	28	0.59712705444380931
3	P003	0	0	29	0.6060462616467418
3	P003	0	0	30	0.6148953265644812
3	P003	0	0	31	0.62366901852337464
3	P003	0	0	32	0.63236229903097851
3	P003	0	0	33	0.64097033182820629
3	P003	0	0	34	0.6494884919018078
3	P003	0	0	35	0.65791237343393261
3	P003	0	0	36	0.66623779667422212
3	P003	0	0	37	0.67446081372838729
3	P003	0	0	38	0.68257771326549188
3	P003	0	0	39	0.69058502415404444
3	P003	0	0	40	0.69847951804446973
3	P003	0	0	41	0.7062582109224973
3	P003	0	0	42	0.71391836366440953
3	P003	0	0	43	0.72145748163090462
3	P003	0	0	44	0.72887331334151251
3	P003	0	0	45	0.736163848276014
3	P003	0	0	46	0.74332731385317719
3	P003	0	0	47	0.75036217164030206
3	P003	0	0	48	0.75726711284958814
3	P003	0	0	49	0.76404105317921012
3	P003	0	0	50	0.77068312705823361
3	P003	0	0	51	0.77719268135515751
3	P003	0	0	52	0.78356926860995879
3	P003	0	0	53	0.78981263984908767
3	P003	0	0	54	0.79592273704196226
3	P003	0	0	55	0.80189968525616551
3	P003	0	0	56	0.80774378456683926
3	P003	0	0	57	0.81345550177371106
3	P003	0	0	58	0.8190354619768504
3	P003	0	0	59	0.82448444005966837
3	P003	0	0	60	0.82980335212491207
3	P003	0	0	61	0.83499324692646937
3	P003	0	0	62	0.84005529733678264
3	P003	0	0	63	0.84499079188656889
3	P003	1	1	0	0.28174660943855456
3	P003	1	1	1	0.28893664014234899
3	P003	1	1	2	0.29623453362484325
3	P003	1	1	3	0.30363809510865558
3	P003	1	1	4	0.31114493251683478
3	P003	1	1	5	0.31875245637608418
3	P003	1	1	6	0.32645788042354629
3	P003	1	1	7	0.3342582229414402
3	P003	1	1	8	0.34215030883997888
3	P003	1	1	9	0.35013077250476693
3	P003	1	1	10	0.35819606142031274
3	P003	1	1	11	0.36634244057641702
3	P003	1	1	12	0.37456599765906767
3	P003	1	1	13	0.38286264902211642
3	P003	1	1	14	0.39122814643048359
3	P003	1	1	15	0.39965808456000534
3	P003	1	1	16	0.40814790923333388
3	P003	1	1	17	0.41669292636561434
3	P003	1	1	18	0.4252883115880402
3	P003	1	1	19	0.43392912051190047
3	P003	1	1	20	0.44261029959044768
3	P003	1	1	21	0.45132669753089327
3	P003	1	1	22	0.46007307720414969
3	P003	1	1	23	0.46884412799563041
3	P003	1	1	24	0.47763447853656699
3	P003	1	1	25	0.48643870975194026
3	P003	1	1	26	0.4952513681583019
3	P003	1	1	27	0.5040669793425252
3	P003	1	1	28	0.51288006155089327
3	P003	1	1	29	0.52168513931693661
3	P003	1	1	30	0.53047675705607966
3	P003	1	1	31	0.53924949255545862
3	P003	1	1	32	0.54799797028821939
3	P003	1	1	33	0.55671687448318352
3	P003	1	1	34	0.56540096188296851
3	P003	1	1	35	0.57404507412641803
3	P003	1	1	36	0.58264414969452338
3	P003	1	1	37	0.59119323536283586
3	P003	1	1	38	0.59968749710763791
3	P003	1	1	39	0.60812223041780633
3	P003	1	1	40	0.61649286996929775
3	P003	1	1	41	0.62479499862445453
3	P003	1	1	42	0.63302435572379867
3	P003	1	1	43	0.64117684464360436
3	P003	1	1	44	0.64924853959821593
3	P003	1	1	45	0.65723569167178586
3	P003	1	1	46	0.66513473406974821
3	P003	1	1	47	0.67294228658588107
3	P003	1	1	48	0.68065515928617837
3	P003	1	1	49	0.68827035541590798
3	P003	1	1	50	0.69578507354112451
3	P003	1	1	51	0.70319670894049058
3	P003	1	1	52	0.71050285426752502
3	P003	1	1	53	0.71770129950728445
3	P003	1	1	54	0.72479003125499053
3	P003	1	1	55	0.73176723134723265
3	P003	1	1	56	0.73863127487906921
3	P003	1	1	57	0.74538072764263974
3	P003	1	1	58	0.7520143430247741
3	P003	1	1	59	0.75853105840255819
3	P003	1	1	60	0.76492999107688331
3	P003	1	1	61	0.7712104337847131
3	P003	1	1	62	0.7773718498311234
3	P003	1	1	63	0.78341386788217471
